"X","video_group","spike_experience1","spike_experience2","gender","age","sports","distracted","sound","video","excitement_score","understanding_score","positive_hw","negative_hw","num_touches","num_poss_changes","point_duration","num_body_blocks","num_dives","commentary","scoreboard","jersey","fans_cheering","slowmo_replay","new_rules","control","spike_ordered_id","control_diff"
209,16,"Experienced player","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",3,6,1,"Serve ","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,839,-2
210,16,"Experienced player","","Male","18-25","","No","Sound on",3,4,1,"","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,840,-1
211,16,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","26-35","Basketball, Table Tennis","Yes","Sound on",3,1,7,"Good production value","Point was too short/long, Difficult to understand",1,1,1.18,0,0,1,0,0,0,0,0,0,841,-6
212,16,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",3,3,6,"Good production value","Slow Pace, Point was too short/long, Difficult to understand",1,1,1.18,0,0,1,0,0,0,0,0,0,842,-4
213,16,"Experienced player","","Male","26-35","Baseball, skateboarding","Yes","Sound on",3,4,5,"serves are sick (but this one was a lip for sure)","Point was too short/long, Difficult to understand",1,1,1.18,0,0,1,0,0,0,0,0,0,843,-1
214,16,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, Volleyball","No","Sound on",3,3,7,"Good production value","Slow Pace, Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,844,-4
215,16,"Have played some/familiar with the game","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",3,2,1,"","Slow Pace, Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,845,-5
235,19,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",3,4,1,"Uncertainty of who will win the point, Good production value","Slow Pace, Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,846,-4
236,19,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Hockey","No","Sound on",3,2,8,"","Slow Pace, Point was predictable, Point was too short/long, Poor production value, Difficult to understand",1,1,1.18,0,0,1,0,0,0,0,0,0,847,-1
237,19,"Experienced player","","Male","18-25","Soccer, Tennis, Hockey","Yes","Sound on",3,5,1,"Good production value","Slow Pace",1,1,1.18,0,0,1,0,0,0,0,0,0,848,1
63,4,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Basketball, fencing","No","Sound on",2,4,1,"Uncertainty of who will win the point","Point was too short/long, Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,849,-5
64,4,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, Golf","No","Sound on",2,7,1,"","Point was predictable, Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,850,-1
65,4,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",2,6,4,"High pace and energy of the point, High stakes","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,851,-1
66,4,"Have played some/familiar with the game","","Male","13-17","Basketball, American Football","No","Sound on",2,3,1,"","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,852,-2
67,4,"Experienced player","","Male","26-35","Baseball, Hockey ","No","Sound on",2,6,1,"Athleticism of the players","",1,1,1.18,0,0,1,0,0,0,0,0,0,853,2
68,4,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball, American Football","No","Sound on",2,8,6,"Uncertainty of who will win the point, Good production value","Difficult to understand",1,1,1.18,0,0,1,0,0,0,0,0,0,854,1
69,4,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","26-35","Soccer, Basketball, American Football","Yes","Sound on",2,9,1,"High pace and energy of the point, Athleticism of the players, Length of point","Point was too short/long, Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,855,-1
70,4,"Have played some/familiar with the game","","Female","18-25","Basketball","No","Sound on",2,5,2,"Uncertainty of who will win the point","Slow Pace",1,1,1.18,0,0,1,0,0,0,0,0,0,856,-4
71,4,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Fighting","No","Sound on",2,1,1,"Nothing.","Point was too short/long, Just an ace is boring ",1,1,1.18,0,0,1,0,0,0,0,0,0,857,-2
72,4,"Have played some/familiar with the game","","Male","36 & older","Soccer, Basketball, American Football","No","Sound on",2,5,3,"","Poor production value, It’s an impressive ace, but find the fake/ ace combo boring to see",1,1,1.18,0,0,1,0,0,0,0,0,0,858,-2
73,4,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Soccer, Basketball, American Football","No","Sound on",2,7,2,"High pace and energy of the point, Athleticism of the players, Good production value","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,859,1
74,4,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball, American Football","No","Sound on",2,10,1,"High pace and energy of the point, Athleticism of the players","Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,860,4
75,4,"Experienced player","Watch sports at least semi-regularly","Male","36 & older","Basketball","No","Sound on",2,8,1,"High pace and energy of the point, Athleticism of the players","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,861,2
76,4,"Experienced player","","Male","18-25","Soccer, Basketball, Baseball","No","Sound on",2,10,2,"Athleticism of the players, Good production value","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,862,1
77,4,"Experienced player","","Male","18-25","Basketball, Golf, Hockey","No","Sound on",2,10,10,"High pace and energy of the point, Good production value, Match point","",1,1,1.18,0,0,1,0,0,0,0,0,0,863,0
108,8,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",2,4,9,"Uncertainty of who will win the point","Weird way to win to serve and win the game.",1,1,1.18,0,0,1,0,0,0,0,0,0,864,-3
109,8,"Have played some/familiar with the game","","Male","18-25","","No","Sound off",2,6,1,"Good production value","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,865,0
110,8,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Female","18-25","Baseball, American Football, Volleyball","No","Sound on",2,3,3,"","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,866,-2
111,8,"Experienced player","","Male","18-25","Soccer, Volleyball, Handball","No","Sound on",2,9,1,"Good production value","",1,1,1.18,0,0,1,0,0,0,0,0,0,867,7
112,8,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",2,4,6,"High pace and energy of the point","Point was too short/long, Difficult to understand",1,1,1.18,0,0,1,0,0,0,0,0,0,868,-3
113,8,"Have played some/familiar with the game","Do not/rarely watch sports","Female","18-25","Basketball, Volleyball","Yes","Sound off",2,7,1,"Uncertainty of who will win the point, Athleticism of the players","Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,869,1
114,8,"Have played some/familiar with the game","","Male","18-25","Soccer, Tennis, Volleyball","No","Sound on",2,7,3,"High pace and energy of the point, Athleticism of the players","Point was too short/long, Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,870,0
115,8,"Experienced player","","Male","36 & older","Basketball, American Football","No","Sound on",2,8,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Good production value","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,871,6
116,8,"Experienced player","Watch sports at least semi-regularly","Prefer not to say","18-25","Basketball, Tennis, American Football","No","Sound off",2,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","",1,1,1.18,0,0,1,0,0,0,0,0,0,872,5
117,8,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Soccer, Tennis, American Football","No","Sound on",2,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Good production value","",1,1,1.18,0,0,1,0,0,0,0,0,0,873,5
118,8,"Have played some/familiar with the game","","Male","18-25","Basketball, Volleyball","Yes","Sound on",2,10,2,"High pace and energy of the point, Uncertainty of who will win the point","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,874,4
119,9,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",2,8,2,"High pace and energy of the point, Athleticism of the players","Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,875,1
120,9,"Have played some/familiar with the game","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",2,5,7,"High pace and energy of the point","Point was too short/long, Difficult to understand",1,1,1.18,0,0,1,0,0,0,0,0,0,876,-1
121,9,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football, MMA","No","Sound off",2,2,1,"","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,877,-6
122,9,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",2,3,1,"","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,878,1
123,9,"Experienced player","","Male","18-25","Basketball, American Football, Golf","No","Sound on",2,9,3,"High pace and energy of the point, Athleticism of the players","Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,879,1
124,9,"Experienced player","","Male","18-25","Basketball, Tennis, Volleyball","No","Sound off",2,6,1,"","Point was too short/long, Poor production value",1,1,1.18,0,0,1,0,0,0,0,0,0,880,3
125,9,"Have played some/familiar with the game","","Male","18-25","American Football, MMA, Darts","No","Sound on",2,8,1,"Good serve","I prefer good rallys to aces",1,1,1.18,0,0,1,0,0,0,0,0,0,881,-1
126,9,"Experienced player","Watch sports at least semi-regularly","Male","26-35","American Football, Hockey, Formula 1","No","Sound on",2,7,1,"High pace and energy of the point, Server skill","Aces aren’t very fun to watch ",1,1,1.18,0,0,1,0,0,0,0,0,0,882,-1
127,9,"Experienced player","","Male","18-25","Soccer, Baseball, Golf","No","Sound on",2,7,1,"High pace and energy of the point, Good production value","Point was too short/long, Only one touch on the ball",1,1,1.18,0,0,1,0,0,0,0,0,0,883,1
128,9,"Experienced player","","Male","36 & older","Soccer, American Football, Golf","No","Sound on",2,8,1,"High pace and energy of the point, Athleticism of the players","Slow Pace",1,1,1.18,0,0,1,0,0,0,0,0,0,884,-1
129,9,"Experienced player","","Male","26-35","Basketball","No","Sound on",2,8,3,"High pace and energy of the point","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,885,-1
130,9,"Experienced player","","Male","18-25","","No","Sound on",2,8,3,"High pace and energy of the point, Good production value, Skill level required to pull off that serve. As well as the reaction from commentators (not sure if that is included in production value though, but hearing them got me hyped)","",1,1,1.18,0,0,1,0,0,0,0,0,0,886,0
238,20,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",2,8,1,"High pace and energy of the point, Athleticism of the players","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,887,0
239,20,"Experienced player","","Male","18-25","Volleyball, Esports, hockey","No","Sound on",2,6,3,"High pace and energy of the point, Athleticism of the players","Could be hard to understand the boundaries of serve/receive (boundaries of receiver, boundaries of how where the server can serve)",1,1,1.18,0,0,1,0,0,0,0,0,0,888,1
240,20,"Experienced player","","Male","18-25","","Yes","Sound off",2,8,1,"I know some of the players. Also great serve","Old rules",1,1,1.18,0,0,1,0,0,0,0,0,0,889,4
241,20,"Experienced player","","Male","26-35","","No","Sound on",2,7,2,"High pace and energy of the point, Athleticism of the players","",1,1,1.18,0,0,1,0,0,0,0,0,0,890,4
242,20,"Have played some/familiar with the game","Do not/rarely watch sports","Male","26-35","Tennis, Volleyball","No","Sound on",2,7,9,"High pace and energy of the point","",1,1,1.18,0,0,1,0,0,0,0,0,0,891,3
243,20,"Experienced player","","Male","13-17","Basketball, American Football","No","Sound on",2,8,1,"Athleticism of the players","",1,1,1.18,0,0,1,0,0,0,0,0,0,892,1
244,20,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, Tennis","Yes","Sound on",2,7,1,"Good production value","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,893,6
245,20,"Experienced player","","Male","18-25","Basketball, American Football, esports","No","Sound on",2,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Good production value","",1,1,1.18,0,0,1,0,0,0,0,0,0,894,3
246,20,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Hockey","Yes","Sound on",2,9,3,"High pace and energy of the point, Uncertainty of who will win the point, Good production value","Slow Pace",1,1,1.18,0,0,1,0,0,0,0,0,0,895,2
247,20,"Experienced player","","Male","36 & older","American Football","No","Sound on",2,8,10,"High pace and energy of the point, Athleticism of the players","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,896,6
248,20,"Experienced player","","Male","26-35","Tennis, Golf, Hockey","Yes","Sound on",2,10,2,"High pace and energy of the point, Athleticism of the players, Good production value, Announcers excitement made a big difference","Point was too short/long",1,1,1.18,0,0,1,0,0,0,0,0,0,897,5
249,20,"Experienced player","","Male","18-25","Basketball","No","Sound on",2,8,9,"High pace and energy of the point, Good production value, Filth level","",1,1,1,0,0,1,1,1,1,0,0,0,898,4
1,1,"Experienced player","","Male","18-25","","No","Sound off",1,5,1,"","Point was predictable",1,1,1,0,0,1,1,1,1,0,0,0,899,-5
2,1,"Have played some/familiar with the game","","Female","18-25","","No","Sound on",1,4,3,"","Slow Pace, Point was predictable, Point was too short/long",1,1,1,0,0,1,1,1,1,0,0,0,900,-3
3,1,"Have played some/familiar with the game","","Female","18-25","Basketball, Volleyball, Ice hockey ","No","Sound on",1,1,9,"","Slow Pace, Point was too short/long, Poor production value, Boring nothing happened",1,1,1,0,0,1,1,1,1,0,0,0,901,-5
4,1,"Never played, unfamiliar with game","Do not/rarely watch sports","Male","18-25","Basketball, Tennis, American Football","No","Sound on",1,7,9,"","Poor production value",1,1,1,0,0,1,1,1,1,0,0,0,902,-1
5,1,"Have played some/familiar with the game","Do not/rarely watch sports","Female","18-25","Basketball, American Football","No","Sound on",1,3,2,"","Slow Pace, Point was predictable, Point was too short/long",1,1,1,0,0,1,1,1,1,0,0,0,903,-2
6,1,"Experienced player","","Male","18-25","American Football, Volleyball, Hockey","No","Sound off",1,3,2,"","Slow Pace, Point was too short/long",1,1,1,0,0,1,1,1,1,0,0,0,904,-3
7,1,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball, American Football, Boxing","Yes","Sound on",1,4,1,"Uncertainty of who will win the point","",1,1,1,0,0,1,1,1,1,0,0,0,905,-3
